window_start_utc,window_end_utc,n_samples,bmp_tempC_mean,bmp_pressurePa_mean,bmp_altitudeM_est_mean
2026-03-16T07:59:28.882+00:00,2026-03-16T08:00:28.885+00:00,60,24.9683,101034.71,24.2006
2026-03-16T08:00:28.887+00:00,2026-03-16T08:01:29.882+00:00,61,24.9716,101034.80,24.1323
2026-03-16T08:01:29.883+00:00,2026-03-16T08:02:30.883+00:00,61,24.9812,101035.64,24.0048
2026-03-16T08:02:30.885+00:00,2026-03-16T08:03:31.881+00:00,61,24.9922,101032.34,24.2826
2026-03-16T08:03:31.883+00:00,2026-03-16T08:04:32.885+00:00,61,24.9979,101027.04,24.7513
2026-03-16T08:04:32.887+00:00,2026-03-16T08:05:33.882+00:00,61,25.0172,101025.72,24.8627
2026-03-16T08:05:33.883+00:00,2026-03-16T08:06:33.885+00:00,60,25.0319,101022.68,25.1641
2026-03-16T08:06:33.887+00:00,2026-03-16T08:07:34.881+00:00,61,25.0425,101018.98,25.4828
2026-03-16T08:07:34.883+00:00,2026-03-16T08:08:34.883+00:00,60,25.0482,101018.92,25.4690
2026-03-16T08:08:34.885+00:00,2026-03-16T08:09:35.884+00:00,61,25.0519,101021.90,25.2171
2026-03-16T08:09:35.886+00:00,2026-03-16T08:10:36.883+00:00,61,25.0560,101022.89,25.1586
2026-03-16T08:10:36.884+00:00,2026-03-16T08:11:37.882+00:00,61,25.0552,101024.37,25.0096
2026-03-16T08:11:37.884+00:00,2026-03-16T08:12:38.882+00:00,61,25.0548,101023.64,25.1080
2026-03-16T08:12:38.883+00:00,2026-03-16T08:13:39.881+00:00,61,25.0534,101021.67,25.2456
2026-03-16T08:13:39.883+00:00,2026-03-16T08:14:40.883+00:00,61,25.0528,101016.75,25.6563
2026-03-16T08:14:40.885+00:00,2026-03-16T08:15:41.882+00:00,61,25.0524,101014.45,25.8361
2026-03-16T08:15:41.884+00:00,2026-03-16T08:16:41.885+00:00,60,25.0518,101013.60,25.9379
2026-03-16T08:16:41.888+00:00,2026-03-16T08:17:42.882+00:00,61,25.0467,101014.51,25.8612
2026-03-16T08:17:42.885+00:00,2026-03-16T08:18:43.881+00:00,61,25.0465,101011.54,26.1047
2026-03-16T08:18:43.883+00:00,2026-03-16T08:19:43.884+00:00,60,25.0460,101008.06,26.4955
2026-03-16T08:19:43.886+00:00,2026-03-16T08:20:44.883+00:00,61,25.0437,101003.18,26.7853
2026-03-16T08:20:44.884+00:00,2026-03-16T08:21:45.883+00:00,61,25.0389,101002.71,26.8318
2026-03-16T08:21:45.886+00:00,2026-03-16T08:22:46.882+00:00,61,25.0349,101002.47,26.8606
2026-03-16T08:22:46.884+00:00,2026-03-16T08:23:47.881+00:00,61,25.0314,101000.94,26.9360
2026-03-16T08:23:47.883+00:00,2026-03-16T08:24:47.884+00:00,60,25.0191,101000.18,27.0327
2026-03-16T08:24:47.886+00:00,2026-03-16T08:25:48.883+00:00,61,25.0246,101001.92,26.8858
2026-03-16T08:25:48.885+00:00,2026-03-16T08:26:49.882+00:00,61,25.0213,100997.00,27.2534
2026-03-16T08:26:49.884+00:00,2026-03-16T08:27:50.879+00:00,61,25.0199,100990.31,27.7789
2026-03-16T08:27:50.881+00:00,2026-03-16T08:28:50.884+00:00,60,25.0170,100990.91,27.7958
2026-03-16T08:28:50.886+00:00,2026-03-16T08:29:51.883+00:00,61,25.0133,100990.74,27.7649
2026-03-16T08:29:51.885+00:00,2026-03-16T08:30:52.880+00:00,61,25.0119,100990.24,27.8134
2026-03-16T08:30:52.883+00:00,2026-03-16T08:31:53.884+00:00,61,25.0073,100989.72,27.8435
2026-03-16T08:31:53.886+00:00,2026-03-16T08:32:54.883+00:00,61,25.0061,100983.78,28.3303
2026-03-16T08:32:54.885+00:00,2026-03-16T08:33:55.882+00:00,61,25.0027,100982.99,28.4216
2026-03-16T08:33:55.892+00:00,2026-03-16T08:34:56.881+00:00,61,24.9994,100982.52,28.4792
2026-03-16T08:34:56.883+00:00,2026-03-16T08:35:57.882+00:00,61,24.9927,100982.49,28.4265
2026-03-16T08:35:57.884+00:00,2026-03-16T08:36:58.882+00:00,61,24.9865,100981.61,28.5297
2026-03-16T08:36:58.890+00:00,2026-03-16T08:37:59.880+00:00,61,24.9837,100982.10,28.4660
2026-03-16T08:37:59.882+00:00,2026-03-16T08:39:00.882+00:00,61,24.9800,100981.20,28.5649
2026-03-16T08:39:00.884+00:00,2026-03-16T08:40:01.881+00:00,61,24.9779,100982.88,28.4386
2026-03-16T08:40:01.883+00:00,2026-03-16T08:41:02.884+00:00,61,24.9755,100980.68,28.6471
2026-03-16T08:41:02.886+00:00,2026-03-16T08:42:03.881+00:00,61,24.9653,100978.03,28.8703
2026-03-16T08:42:03.890+00:00,2026-03-16T08:43:04.880+00:00,61,24.9590,100974.63,29.1932
2026-03-16T08:43:04.882+00:00,2026-03-16T08:44:04.883+00:00,60,24.9572,100968.79,29.6903
2026-03-16T08:44:04.884+00:00,2026-03-16T08:45:05.881+00:00,61,24.9556,100962.57,30.1784
2026-03-16T08:45:05.883+00:00,2026-03-16T08:46:06.881+00:00,61,24.9557,100958.60,30.5519
2026-03-16T08:46:06.883+00:00,2026-03-16T08:47:07.886+00:00,61,24.9540,100955.54,30.8156
2026-03-16T08:47:07.888+00:00,2026-03-16T08:48:08.883+00:00,61,24.9521,100951.04,31.1828
2026-03-16T08:48:08.885+00:00,2026-03-16T08:49:09.883+00:00,61,24.9527,100945.97,31.5632
2026-03-16T08:49:09.886+00:00,2026-03-16T08:50:10.882+00:00,61,24.9534,100944.82,31.6640
2026-03-16T08:50:10.884+00:00,2026-03-16T08:51:11.884+00:00,61,24.9604,100941.71,31.9485
2026-03-16T08:51:11.886+00:00,2026-03-16T08:52:12.883+00:00,61,24.9721,100937.44,32.2925
2026-03-16T08:52:12.884+00:00,2026-03-16T08:53:13.884+00:00,61,24.9856,100932.20,32.8078
2026-03-16T08:53:13.886+00:00,2026-03-16T08:54:14.882+00:00,61,25.0003,100926.65,33.2128
2026-03-16T08:54:14.884+00:00,2026-03-16T08:55:15.883+00:00,61,25.0186,100919.36,33.7706
2026-03-16T08:55:15.885+00:00,2026-03-16T08:56:16.883+00:00,61,25.0406,100917.32,33.9925
2026-03-16T08:56:16.886+00:00,2026-03-16T08:57:17.881+00:00,61,25.0618,100920.85,33.6780
2026-03-16T08:57:17.883+00:00,2026-03-16T08:58:18.882+00:00,61,25.0904,100919.44,33.7995
2026-03-16T08:58:18.884+00:00,2026-03-16T08:59:19.880+00:00,61,25.1243,100916.32,34.0531
2026-03-16T08:59:19.882+00:00,2026-03-16T09:00:19.883+00:00,60,25.1566,100915.73,34.0814
2026-03-16T09:00:19.885+00:00,2026-03-16T09:01:20.881+00:00,61,25.1818,100911.30,34.4741
2026-03-16T09:01:20.883+00:00,2026-03-16T09:02:21.882+00:00,61,25.2059,100912.22,34.4120
2026-03-16T09:02:21.884+00:00,2026-03-16T09:03:22.885+00:00,61,25.2316,100913.17,34.3216
2026-03-16T09:03:22.887+00:00,2026-03-16T09:04:23.883+00:00,61,25.2524,100909.84,34.6158
2026-03-16T09:04:23.885+00:00,2026-03-16T09:05:24.883+00:00,61,25.2621,100906.73,34.8718
2026-03-16T09:05:24.884+00:00,2026-03-16T09:06:25.882+00:00,61,25.2743,100904.38,35.0518
2026-03-16T09:06:25.884+00:00,2026-03-16T09:07:26.880+00:00,61,25.2827,100900.21,35.3683
2026-03-16T09:07:26.882+00:00,2026-03-16T09:08:26.883+00:00,60,25.2913,100893.74,35.8949
2026-03-16T09:08:26.885+00:00,2026-03-16T09:09:26.900+00:00,60,25.3057,100891.88,36.0344
2026-03-16T09:09:26.901+00:00,2026-03-16T09:10:27.884+00:00,61,25.3166,100892.01,36.0169
2026-03-16T09:10:27.885+00:00,2026-03-16T09:11:28.882+00:00,61,25.3306,100888.48,36.3082
2026-03-16T09:11:28.884+00:00,2026-03-16T09:12:29.883+00:00,61,25.3465,100892.14,36.0584
2026-03-16T09:12:29.885+00:00,2026-03-16T09:13:30.884+00:00,61,25.3600,100890.26,36.2579
2026-03-16T09:13:30.886+00:00,2026-03-16T09:14:31.884+00:00,61,25.3693,100883.99,36.7720
2026-03-16T09:14:31.886+00:00,2026-03-16T09:15:32.883+00:00,61,25.3733,100882.40,36.9090
2026-03-16T09:15:32.884+00:00,2026-03-16T09:16:33.882+00:00,61,25.3748,100881.94,36.9261
2026-03-16T09:16:33.884+00:00,2026-03-16T09:17:34.882+00:00,61,25.3767,100883.47,36.8043
2026-03-16T09:17:34.883+00:00,2026-03-16T09:18:35.883+00:00,61,25.3792,100883.08,36.7942
2026-03-16T09:18:35.885+00:00,2026-03-16T09:19:35.886+00:00,60,25.3835,100884.88,36.7029
2026-03-16T09:19:35.887+00:00,2026-03-16T09:20:36.882+00:00,61,25.3845,100882.31,36.9143
2026-03-16T09:20:36.884+00:00,2026-03-16T09:21:37.880+00:00,61,25.3849,100876.80,37.4837
2026-03-16T09:21:37.882+00:00,2026-03-16T09:22:38.881+00:00,61,25.3829,100869.88,38.0975
2026-03-16T09:22:38.884+00:00,2026-03-16T09:23:39.883+00:00,61,25.3833,100866.25,38.3407
2026-03-16T09:23:39.885+00:00,2026-03-16T09:24:40.879+00:00,61,25.3797,100864.77,38.4197
2026-03-16T09:24:40.881+00:00,2026-03-16T09:25:40.884+00:00,60,25.3860,100863.77,38.4892
2026-03-16T09:25:40.886+00:00,2026-03-16T09:26:41.880+00:00,61,25.3861,100863.35,38.5125
2026-03-16T09:26:41.882+00:00,2026-03-16T09:27:42.881+00:00,61,25.3866,100862.42,38.5586
2026-03-16T09:27:42.883+00:00,2026-03-16T09:28:43.882+00:00,61,25.3888,100862.18,38.5961
2026-03-16T09:28:43.884+00:00,2026-03-16T09:29:43.886+00:00,60,25.3823,100857.61,38.9870
2026-03-16T09:29:43.887+00:00,2026-03-16T09:30:44.883+00:00,61,25.3746,100853.49,39.2616
2026-03-16T09:30:44.885+00:00,2026-03-16T09:31:45.883+00:00,61,25.3681,100853.17,39.2869
2026-03-16T09:31:45.885+00:00,2026-03-16T09:32:46.881+00:00,61,25.3694,100855.44,39.1654
2026-03-16T09:32:46.883+00:00,2026-03-16T09:33:46.884+00:00,60,25.3706,100857.49,38.9828
2026-03-16T09:33:46.886+00:00,2026-03-16T09:34:47.881+00:00,61,25.3727,100857.07,39.0154
2026-03-16T09:34:47.883+00:00,2026-03-16T09:35:47.888+00:00,60,25.3765,100855.53,39.1711
2026-03-16T09:35:47.890+00:00,2026-03-16T09:36:48.880+00:00,61,25.3817,100855.36,39.1639
2026-03-16T09:36:48.882+00:00,2026-03-16T09:37:49.882+00:00,61,25.3826,100851.88,39.3942
2026-03-16T09:37:49.884+00:00,2026-03-16T09:38:50.882+00:00,61,25.3836,100850.91,39.4797
2026-03-16T09:38:50.884+00:00,2026-03-16T09:39:51.880+00:00,61,25.3849,100851.07,39.5041
2026-03-16T09:39:51.890+00:00,2026-03-16T09:40:52.882+00:00,61,25.3874,100853.16,39.2699
2026-03-16T09:40:52.884+00:00,2026-03-16T09:41:53.883+00:00,61,25.3879,100853.50,39.2911
2026-03-16T09:41:53.884+00:00,2026-03-16T09:42:54.881+00:00,61,25.3888,100849.97,39.5712
2026-03-16T09:42:54.883+00:00,2026-03-16T09:43:55.883+00:00,61,25.3912,100846.30,39.9021
2026-03-16T09:43:55.884+00:00,2026-03-16T09:44:56.882+00:00,61,25.3928,100841.08,40.3129
2026-03-16T09:44:56.884+00:00,2026-03-16T09:45:57.882+00:00,61,25.3937,100839.84,40.4109
2026-03-16T09:45:57.884+00:00,2026-03-16T09:46:58.884+00:00,61,25.3947,100840.55,40.3680
2026-03-16T09:46:58.886+00:00,2026-03-16T09:47:59.882+00:00,61,25.3943,100838.75,40.4756
2026-03-16T09:47:59.883+00:00,2026-03-16T09:49:00.881+00:00,61,25.3972,100840.55,40.3444
2026-03-16T09:49:00.883+00:00,2026-03-16T09:50:01.881+00:00,61,25.3966,100843.29,40.1256
2026-03-16T09:50:01.892+00:00,2026-03-16T09:51:02.881+00:00,61,25.3952,100841.93,40.2227
2026-03-16T09:51:02.883+00:00,2026-03-16T09:52:03.883+00:00,61,25.3976,100840.51,40.3844
2026-03-16T09:52:03.885+00:00,2026-03-16T09:53:04.880+00:00,61,25.3987,100836.20,40.7411
2026-03-16T09:53:04.890+00:00,2026-03-16T09:54:05.880+00:00,61,25.3983,100834.17,40.8504
2026-03-16T09:54:05.882+00:00,2026-03-16T09:55:05.883+00:00,60,25.3975,100832.19,41.0595
2026-03-16T09:55:05.893+00:00,2026-03-16T09:56:06.884+00:00,61,25.3967,100830.03,41.2351
2026-03-16T09:56:06.886+00:00,2026-03-16T09:57:07.883+00:00,61,25.3970,100828.62,41.3715
2026-03-16T09:57:07.885+00:00,2026-03-16T09:58:08.883+00:00,61,25.3972,100827.14,41.5181
2026-03-16T09:58:08.885+00:00,2026-03-16T09:59:09.885+00:00,61,25.3952,100823.20,41.8110
2026-03-16T09:59:09.887+00:00,2026-03-16T10:00:10.883+00:00,61,25.3945,100821.91,41.9475
2026-03-16T10:00:10.885+00:00,2026-03-16T10:01:11.882+00:00,61,25.3957,100820.08,42.0716
2026-03-16T10:01:11.884+00:00,2026-03-16T10:02:11.884+00:00,60,25.3922,100814.39,42.5509
2026-03-16T10:02:11.886+00:00,2026-03-16T10:03:12.883+00:00,61,25.3882,100809.74,42.9429
2026-03-16T10:03:12.885+00:00,2026-03-16T10:04:13.882+00:00,61,25.3851,100805.94,43.2250
2026-03-16T10:04:13.883+00:00,2026-03-16T10:05:13.885+00:00,60,25.3810,100803.40,43.4757
2026-03-16T10:05:13.887+00:00,2026-03-16T10:06:14.884+00:00,61,25.3810,100800.38,43.7481
2026-03-16T10:06:14.886+00:00,2026-03-16T10:07:15.880+00:00,61,25.3883,100798.35,43.9273
2026-03-16T10:07:15.882+00:00,2026-03-16T10:08:16.883+00:00,61,25.3976,100794.70,44.2358
2026-03-16T10:08:16.885+00:00,2026-03-16T10:09:17.881+00:00,61,25.4075,100787.94,44.7932
2026-03-16T10:09:17.883+00:00,2026-03-16T10:10:17.886+00:00,60,25.4264,100784.38,45.0476
2026-03-16T10:10:17.888+00:00,2026-03-16T10:11:18.881+00:00,61,25.4428,100781.76,45.2905
2026-03-16T10:11:18.883+00:00,2026-03-16T10:12:19.881+00:00,61,25.4637,100780.96,45.3901
2026-03-16T10:12:19.884+00:00,2026-03-16T10:13:20.881+00:00,61,25.4845,100777.61,45.6844
2026-03-16T10:13:20.884+00:00,2026-03-16T10:14:20.884+00:00,60,25.5041,100771.05,46.2135
2026-03-16T10:14:20.886+00:00,2026-03-16T10:15:21.883+00:00,61,25.5219,100767.12,46.5431
2026-03-16T10:15:21.885+00:00,2026-03-16T10:16:22.883+00:00,61,25.5388,100766.68,46.5470
2026-03-16T10:16:22.885+00:00,2026-03-16T10:17:23.880+00:00,61,25.5515,100766.32,46.5285
2026-03-16T10:17:23.882+00:00,2026-03-16T10:18:24.879+00:00,61,25.5570,100760.01,47.0243
2026-03-16T10:18:24.880+00:00,2026-03-16T10:19:24.882+00:00,60,25.5604,100759.27,47.0823
2026-03-16T10:19:24.884+00:00,2026-03-16T10:20:25.880+00:00,61,25.5620,100753.66,47.4697
2026-03-16T10:20:25.882+00:00,2026-03-16T10:21:25.883+00:00,60,25.5640,100749.11,47.9616
2026-03-16T10:21:25.885+00:00,2026-03-16T10:22:26.882+00:00,61,25.5646,100742.95,48.4336
2026-03-16T10:22:26.884+00:00,2026-03-16T10:23:27.884+00:00,61,25.5648,100738.56,48.8026
2026-03-16T10:23:27.886+00:00,2026-03-16T10:24:28.881+00:00,61,25.5635,100733.48,49.2405
2026-03-16T10:24:28.882+00:00,2026-03-16T10:25:29.884+00:00,61,25.5647,100736.21,49.0240
2026-03-16T10:25:29.886+00:00,2026-03-16T10:26:30.883+00:00,61,25.5637,100735.97,49.0714
2026-03-16T10:26:30.885+00:00,2026-03-16T10:27:31.880+00:00,61,25.5638,100732.20,49.3597
2026-03-16T10:27:31.882+00:00,2026-03-16T10:28:31.883+00:00,60,25.5617,100728.46,49.6053
2026-03-16T10:28:31.884+00:00,2026-03-16T10:29:32.879+00:00,61,25.5593,100725.76,49.8924
2026-03-16T10:29:32.889+00:00,2026-03-16T10:30:33.881+00:00,61,25.5566,100725.23,49.9452
2026-03-16T10:30:33.883+00:00,2026-03-16T10:31:34.884+00:00,61,25.5557,100720.68,50.3260
2026-03-16T10:31:34.887+00:00,2026-03-16T10:32:35.883+00:00,61,25.5537,100718.61,50.4982
2026-03-16T10:32:35.885+00:00,2026-03-16T10:33:36.881+00:00,61,25.5511,100718.56,50.5306
2026-03-16T10:33:36.883+00:00,2026-03-16T10:34:37.880+00:00,61,25.5499,100716.63,50.6630
2026-03-16T10:34:37.882+00:00,2026-03-16T10:35:38.882+00:00,61,25.5488,100717.28,50.6255
2026-03-16T10:35:38.884+00:00,2026-03-16T10:36:39.885+00:00,61,25.5468,100716.96,50.6729
2026-03-16T10:36:39.887+00:00,2026-03-16T10:37:40.882+00:00,61,25.5437,100713.57,50.9228
2026-03-16T10:37:40.884+00:00,2026-03-16T10:38:41.884+00:00,61,25.5454,100712.41,51.0112
2026-03-16T10:38:41.886+00:00,2026-03-16T10:39:42.884+00:00,61,25.5414,100711.78,51.0726
2026-03-16T10:39:42.886+00:00,2026-03-16T10:40:43.881+00:00,61,25.5425,100710.32,51.1590
2026-03-16T10:40:43.882+00:00,2026-03-16T10:41:44.882+00:00,61,25.5416,100708.24,51.2841
2026-03-16T10:41:44.885+00:00,2026-03-16T10:42:45.885+00:00,61,25.5442,100706.50,51.4360
2026-03-16T10:42:45.887+00:00,2026-03-16T10:43:46.883+00:00,61,25.5439,100708.13,51.3205
2026-03-16T10:43:46.884+00:00,2026-03-16T10:44:47.883+00:00,61,25.5420,100711.52,51.0989
2026-03-16T10:44:47.885+00:00,2026-03-16T10:45:48.881+00:00,61,25.5405,100714.75,50.8858
2026-03-16T10:45:48.883+00:00,2026-03-16T10:46:49.884+00:00,61,25.5379,100716.12,50.7718
2026-03-16T10:46:49.886+00:00,2026-03-16T10:47:50.882+00:00,61,25.5379,100718.84,50.5341
2026-03-16T10:47:50.884+00:00,2026-03-16T10:48:51.884+00:00,61,25.5272,100716.10,50.7754
2026-03-16T10:48:51.886+00:00,2026-03-16T10:49:52.881+00:00,61,25.5200,100710.48,51.2501
2026-03-16T10:49:52.882+00:00,2026-03-16T10:50:53.883+00:00,61,25.5149,100702.95,51.7918
2026-03-16T10:50:53.886+00:00,2026-03-16T10:51:54.883+00:00,61,25.5054,100699.00,52.1461
2026-03-16T10:51:54.884+00:00,2026-03-16T10:52:55.881+00:00,61,25.4967,100697.36,52.2742
2026-03-16T10:52:55.883+00:00,2026-03-16T10:53:55.884+00:00,60,25.4779,100695.74,52.3792
2026-03-16T10:53:55.887+00:00,2026-03-16T10:54:56.883+00:00,61,25.4588,100691.88,52.7069
2026-03-16T10:54:56.885+00:00,2026-03-16T10:55:57.881+00:00,61,25.4428,100688.85,52.9772
2026-03-16T10:55:57.883+00:00,2026-03-16T10:56:58.883+00:00,61,25.4367,100684.51,53.3685
2026-03-16T10:56:58.892+00:00,2026-03-16T10:57:59.883+00:00,61,25.4356,100678.99,53.8965
2026-03-16T10:57:59.885+00:00,2026-03-16T10:59:00.886+00:00,61,25.4299,100674.88,54.2275
2026-03-16T10:59:00.888+00:00,2026-03-16T11:00:01.883+00:00,61,25.4203,100674.64,54.2414
2026-03-16T11:00:01.885+00:00,2026-03-16T11:01:02.882+00:00,61,25.4195,100673.97,54.3547
2026-03-16T11:01:02.884+00:00,2026-03-16T11:02:03.886+00:00,61,25.4247,100669.77,54.6784
2026-03-16T11:02:03.888+00:00,2026-03-16T11:03:04.879+00:00,61,25.4322,100668.97,54.7250
2026-03-16T11:03:04.881+00:00,2026-03-16T11:04:05.883+00:00,61,25.4375,100663.34,55.2062
2026-03-16T11:04:05.885+00:00,2026-03-16T11:05:06.882+00:00,61,25.4407,100656.79,55.8552
2026-03-16T11:05:06.884+00:00,2026-03-16T11:06:07.880+00:00,61,25.4423,100648.43,56.5965
2026-03-16T11:06:07.892+00:00,2026-03-16T11:07:08.883+00:00,61,25.4414,100644.01,56.8820
2026-03-16T11:07:08.885+00:00,2026-03-16T11:08:09.880+00:00,61,25.4382,100634.59,57.5808
2026-03-16T11:08:09.882+00:00,2026-03-16T11:09:09.883+00:00,60,25.4307,100631.55,57.8713
2026-03-16T11:09:09.885+00:00,2026-03-16T11:10:10.880+00:00,61,25.4280,100627.94,58.1466
2026-03-16T11:10:10.882+00:00,2026-03-16T11:11:10.883+00:00,60,25.4263,100620.41,58.8045
2026-03-16T11:11:10.886+00:00,2026-03-16T11:12:11.881+00:00,61,25.4191,100617.39,59.0440
2026-03-16T11:12:11.883+00:00,2026-03-16T11:13:12.882+00:00,61,25.4156,100615.21,59.2379
2026-03-16T11:13:12.884+00:00,2026-03-16T11:14:13.884+00:00,61,25.4182,100617.35,59.0474
2026-03-16T11:14:13.886+00:00,2026-03-16T11:15:14.884+00:00,61,25.4227,100615.15,59.3176
2026-03-16T11:15:14.886+00:00,2026-03-16T11:16:15.885+00:00,61,25.4259,100615.67,59.2090
2026-03-16T11:16:15.887+00:00,2026-03-16T11:17:15.955+00:00,60,25.4280,100616.42,59.1125
2026-03-16T11:17:15.957+00:00,2026-03-16T11:18:16.881+00:00,61,25.4315,100617.15,59.0799
2026-03-16T11:18:16.883+00:00,2026-03-16T11:19:17.882+00:00,61,25.4356,100619.45,58.8899
2026-03-16T11:19:17.893+00:00,2026-03-16T11:20:18.882+00:00,61,25.4302,100619.58,58.9281
2026-03-16T11:20:18.884+00:00,2026-03-16T11:21:19.882+00:00,61,25.4336,100615.86,59.1569
2026-03-16T11:21:19.884+00:00,2026-03-16T11:22:19.884+00:00,60,25.4329,100612.75,59.4218
2026-03-16T11:22:19.886+00:00,2026-03-16T11:23:20.883+00:00,61,25.4320,100613.12,59.3857
2026-03-16T11:23:20.885+00:00,2026-03-16T11:24:21.880+00:00,61,25.4310,100613.79,59.3455
2026-03-16T11:24:21.882+00:00,2026-03-16T11:25:22.882+00:00,61,25.4304,100614.03,59.3461
2026-03-16T11:25:22.884+00:00,2026-03-16T11:26:23.884+00:00,61,25.4304,100614.69,59.2720
2026-03-16T11:26:23.886+00:00,2026-03-16T11:27:24.880+00:00,61,25.4321,100616.90,59.0833
2026-03-16T11:27:24.882+00:00,2026-03-16T11:28:25.881+00:00,61,25.4333,100613.43,59.3629
2026-03-16T11:28:25.882+00:00,2026-03-16T11:29:26.883+00:00,61,25.4332,100612.81,59.4316
2026-03-16T11:29:26.886+00:00,2026-03-16T11:30:27.883+00:00,61,25.4305,100612.70,59.3488
2026-03-16T11:30:27.894+00:00,2026-03-16T11:31:28.883+00:00,61,25.4188,100616.41,59.1288
2026-03-16T11:31:28.885+00:00,2026-03-16T11:32:29.882+00:00,61,25.3927,100617.37,59.0469
2026-03-16T11:32:29.884+00:00,2026-03-16T11:33:30.882+00:00,61,25.3630,100615.80,59.1726
2026-03-16T11:33:30.884+00:00,2026-03-16T11:34:31.883+00:00,61,25.3438,100612.67,59.4581
2026-03-16T11:34:31.885+00:00,2026-03-16T11:35:32.880+00:00,61,25.3276,100609.02,59.6980
2026-03-16T11:35:32.882+00:00,2026-03-16T11:36:33.884+00:00,61,25.3137,100605.81,59.9615
2026-03-16T11:36:33.886+00:00,2026-03-16T11:37:34.881+00:00,61,25.3132,100600.64,60.4152
2026-03-16T11:37:34.883+00:00,2026-03-16T11:38:35.885+00:00,61,25.3157,100594.05,60.9396
2026-03-16T11:38:35.887+00:00,2026-03-16T11:39:36.881+00:00,61,25.3147,100590.72,61.2755
2026-03-16T11:39:36.883+00:00,2026-03-16T11:40:37.884+00:00,61,25.3166,100591.78,61.2274
2026-03-16T11:40:37.886+00:00,2026-03-16T11:41:38.881+00:00,61,25.3153,100593.46,60.9958
2026-03-16T11:41:38.882+00:00,2026-03-16T11:42:39.881+00:00,61,25.3050,100595.48,60.8239
2026-03-16T11:42:39.882+00:00,2026-03-16T11:43:39.885+00:00,60,25.3017,100594.96,60.9035
2026-03-16T11:43:39.887+00:00,2026-03-16T11:44:40.882+00:00,61,25.3062,100593.69,60.9744
2026-03-16T11:44:40.884+00:00,2026-03-16T11:45:41.883+00:00,61,25.3152,100591.29,61.1654
2026-03-16T11:45:41.885+00:00,2026-03-16T11:46:42.884+00:00,61,25.3211,100591.91,61.1248
2026-03-16T11:46:42.886+00:00,2026-03-16T11:47:43.880+00:00,61,25.3269,100591.89,61.1373
2026-03-16T11:47:43.882+00:00,2026-03-16T11:48:44.884+00:00,61,25.3290,100589.92,61.3179
2026-03-16T11:48:44.886+00:00,2026-03-16T11:49:45.882+00:00,61,25.3328,100590.08,61.2954
2026-03-16T11:49:45.884+00:00,2026-03-16T11:50:46.883+00:00,61,25.3345,100587.68,61.4999
2026-03-16T11:50:46.887+00:00,2026-03-16T11:51:47.881+00:00,61,25.3379,100587.40,61.5239
2026-03-16T11:51:47.883+00:00,2026-03-16T11:52:48.883+00:00,61,25.3401,100590.53,61.2823
2026-03-16T11:52:48.884+00:00,2026-03-16T11:53:49.882+00:00,61,25.3430,100594.39,60.9511
2026-03-16T11:53:49.883+00:00,2026-03-16T11:54:50.882+00:00,61,25.3453,100591.33,61.2330
2026-03-16T11:54:50.884+00:00,2026-03-16T11:55:50.884+00:00,60,25.3484,100584.99,61.7683
2026-03-16T11:55:50.886+00:00,2026-03-16T11:56:51.882+00:00,61,25.3478,100578.17,62.3132
2026-03-16T11:56:51.883+00:00,2026-03-16T11:57:52.881+00:00,61,25.3484,100577.72,62.3439
2026-03-16T11:57:52.882+00:00,2026-03-16T11:58:52.883+00:00,60,25.3365,100578.28,62.2646
2026-03-16T11:58:52.886+00:00,2026-03-16T11:59:53.882+00:00,61,25.3259,100573.95,62.6207
2026-03-16T11:59:53.893+00:00,2026-03-16T12:00:54.883+00:00,61,25.3187,100574.72,62.5512
2026-03-16T12:00:54.885+00:00,2026-03-16T12:01:55.883+00:00,61,25.3182,100579.46,62.1886
2026-03-16T12:01:55.885+00:00,2026-03-16T12:02:56.882+00:00,61,25.3202,100577.58,62.2941
2026-03-16T12:02:56.884+00:00,2026-03-16T12:03:57.882+00:00,61,25.3231,100572.43,62.7795
2026-03-16T12:03:57.884+00:00,2026-03-16T12:04:58.880+00:00,61,25.3281,100565.27,63.3375
2026-03-16T12:04:58.882+00:00,2026-03-16T12:05:59.882+00:00,61,25.3256,100562.20,63.6432
2026-03-16T12:05:59.884+00:00,2026-03-16T12:07:00.883+00:00,61,25.3208,100555.97,64.1699
2026-03-16T12:07:00.885+00:00,2026-03-16T12:08:01.883+00:00,61,25.3228,100551.35,64.5395
2026-03-16T12:08:01.885+00:00,2026-03-16T12:09:02.881+00:00,61,25.3219,100549.34,64.6839
2026-03-16T12:09:02.883+00:00,2026-03-16T12:10:03.881+00:00,61,25.3209,100553.76,64.3288
2026-03-16T12:10:03.883+00:00,2026-03-16T12:11:04.881+00:00,61,25.3192,100561.16,63.6925
2026-03-16T12:11:04.882+00:00,2026-03-16T12:12:05.881+00:00,61,25.3078,100563.92,63.4944
2026-03-16T12:12:05.883+00:00,2026-03-16T12:13:06.880+00:00,61,25.2992,100561.95,63.6440
2026-03-16T12:13:06.882+00:00,2026-03-16T12:14:06.882+00:00,60,25.2997,100556.11,64.1174
2026-03-16T12:14:06.884+00:00,2026-03-16T12:15:07.883+00:00,61,25.3048,100550.94,64.5894
2026-03-16T12:15:07.884+00:00,2026-03-16T12:16:08.881+00:00,61,25.3070,100545.37,65.0301
